year,month,day,Population,GDP,Renewable_energy,Price,Gas Consumption
2019,April,7,446287852.6666667,15883096807430.104,19.359,16.186666666666667,269.3
2019,April,6,446287852.6666667,15883096807430.104,19.359,16.413333333333334,405.5
2019,April,5,446287852.6666667,15883096807430.104,19.359,16.64,1469.0
2019,April,4,446287852.6666667,15883096807430.104,19.359,14.8,2112.6
2019,April,3,446287852.6666667,15883096807430.104,19.359,14.19,1435.2
2019,April,2,446287852.6666667,15883096807430.104,19.359,13.455,781.9
2019,April,1,446287852.6666667,15883096807430.104,19.359,13.85,731.3
2019,March,31,446268028.75,15907002601845.453,19.29325,13.97,599.4
2019,March,30,446268028.75,15907002601845.453,19.29325,14.09,520.0
2019,March,29,446268028.75,15907002601845.453,19.29325,14.21,962.9
2019,March,28,446268028.75,15907002601845.453,19.29325,14.43,1421.4
2019,March,27,446268028.75,15907002601845.453,19.29325,14.995,1915.9
2019,March,26,446268028.75,15907002601845.453,19.29325,14.385,2016.3
2019,March,25,446268028.75,15907002601845.453,19.29325,14.19,1568.6
2019,March,24,446268028.75,15907002601845.453,19.29325,14.28,976.0
2019,March,23,446268028.75,15907002601845.453,19.29325,14.370000000000001,1022.2
2019,March,22,446268028.75,15907002601845.453,19.29325,14.46,1326.6
2019,March,21,446268028.75,15907002601845.453,19.29325,14.565,2042.9
2019,March,20,446268028.75,15907002601845.453,19.29325,15.21,2620.8
2019,March,19,446268028.75,15907002601845.453,19.29325,15.01,3199.5
2019,March,18,446268028.75,15907002601845.453,19.29325,14.98,3059.8
2019,March,17,446268028.75,15907002601845.453,19.29325,15.07,1379.8
2019,March,16,446268028.75,15907002601845.453,19.29325,15.16,1335.8
2019,March,15,446268028.75,15907002601845.453,19.29325,15.25,1791.0
2019,March,14,446268028.75,15907002601845.453,19.29325,15.61,2696.9
2019,March,13,446268028.75,15907002601845.453,19.29325,15.72,3021.2
2019,March,12,446268028.75,15907002601845.453,19.29325,16.21,3024.6
2019,March,11,446268028.75,15907002601845.453,19.29325,16.62,2625.5
2019,March,10,446268028.75,15907002601845.453,19.29325,16.656666666666666,1228.4
2019,March,9,446268028.75,15907002601845.453,19.29325,16.693333333333335,1051.6
2019,March,8,446268028.75,15907002601845.453,19.29325,16.73,1716.6
2019,March,7,446268028.75,15907002601845.453,19.29325,16.87,2018.9
2019,March,6,446268028.75,15907002601845.453,19.29325,16.85,1944.2
2019,March,5,446268028.75,15907002601845.453,19.29325,17.18,2457.9
2019,March,4,446268028.75,15907002601845.453,19.29325,17.4,2086.2
2019,March,3,446268028.75,15907002601845.453,19.29325,17.37333333333333,1350.8
2019,March,2,446268028.75,15907002601845.453,19.29325,17.346666666666668,1303.2
2019,March,1,446268028.75,15907002601845.453,19.29325,17.32,2220.4
2019,February,28,446248204.8333333,15930908396260.8,19.2275,17.815,2789.2
2019,February,27,446248204.8333333,15930908396260.8,19.2275,17.615,2625.6
2019,February,26,446248204.8333333,15930908396260.8,19.2275,17.045,2941.9
2019,February,25,446248204.8333333,15930908396260.8,19.2275,16.95,3572.2
2019,February,24,446248204.8333333,15930908396260.8,19.2275,17.043333333333333,3039.6
2019,February,23,446248204.8333333,15930908396260.8,19.2275,17.136666666666667,2949.8
2019,February,22,446248204.8333333,15930908396260.8,19.2275,17.23,3426.8
2019,February,21,446248204.8333333,15930908396260.8,19.2275,17.52,3356.6
2019,February,20,446248204.8333333,15930908396260.8,19.2275,18.145,3528.6
2019,February,19,446248204.8333333,15930908396260.8,19.2275,17.705,3416.8
2019,February,18,446248204.8333333,15930908396260.8,19.2275,17.80375,3298.6
2019,February,17,446248204.8333333,15930908396260.8,19.2275,17.9025,2505.1
2019,February,16,446248204.8333333,15930908396260.8,19.2275,18.00125,2841.3
2019,February,15,446248204.8333333,15930908396260.8,19.2275,18.1,3921.4
2019,February,14,446248204.8333333,15930908396260.8,19.2275,17.755,4576.9
2019,February,13,446248204.8333333,15930908396260.8,19.2275,18.02,5262.5
2019,February,12,446248204.8333333,15930908396260.8,19.2275,17.79,5295.4
2019,February,11,446248204.8333333,15930908396260.8,19.2275,18.05,5836.1
2019,February,10,446248204.8333333,15930908396260.8,19.2275,18.123333333333335,3536.5
2019,February,9,446248204.8333333,15930908396260.8,19.2275,18.196666666666665,3760.2
2019,February,8,446248204.8333333,15930908396260.8,19.2275,18.27,4816.8
2019,February,7,446248204.8333333,15930908396260.8,19.2275,18.91,5191.9
2019,February,6,446248204.8333333,15930908396260.8,19.2275,18.915,6172.0
2019,February,5,446248204.8333333,15930908396260.8,19.2275,19.14,6740.9
2019,February,4,446248204.8333333,15930908396260.8,19.2275,19.355,6997.9
2019,February,3,446248204.8333333,15930908396260.8,19.2275,19.336666666666666,5334.3
2019,February,2,446248204.8333333,15930908396260.8,19.2275,19.318333333333335,5411.5
2019,February,1,446248204.8333333,15930908396260.8,19.2275,19.3,7040.2
2019,January,31,446228380.9166667,15954814190676.148,19.16175,19.85,8043.4
2019,January,30,446228380.9166667,15954814190676.148,19.16175,20.18,8143.8
2019,January,29,446228380.9166667,15954814190676.148,19.16175,20.585,7721.5
2019,January,28,446228380.9166667,15954814190676.148,19.16175,20.55,7193.1
2019,January,27,446228380.9166667,15954814190676.148,19.16175,20.663333333333334,5163.3
2019,January,26,446228380.9166667,15954814190676.148,19.16175,20.776666666666667,5800.4
2019,January,25,446228380.9166667,15954814190676.148,19.16175,20.89,8345.7
2019,January,24,446228380.9166667,15954814190676.148,19.16175,21.28,9341.4
2019,January,23,446228380.9166667,15954814190676.148,19.16175,22.19,9184.7
2019,January,22,446228380.9166667,15954814190676.148,19.16175,21.82,9179.0
2019,January,21,446228380.9166667,15954814190676.148,19.16175,22.01625,8732.3
2019,January,20,446228380.9166667,15954814190676.148,19.16175,22.2125,7152.0
2019,January,19,446228380.9166667,15954814190676.148,19.16175,22.40875,6923.1
2019,January,18,446228380.9166667,15954814190676.148,19.16175,22.605,7490.3
2019,January,17,446228380.9166667,15954814190676.148,19.16175,23.0,6358.8
2019,January,16,446228380.9166667,15954814190676.148,19.16175,22.0,6265.0
2019,January,15,446228380.9166667,15954814190676.148,19.16175,22.0,5721.2
2019,January,14,446228380.9166667,15954814190676.148,19.16175,21.675,4318.5
2019,January,13,446228380.9166667,15954814190676.148,19.16175,21.868333333333332,2742.5
2019,January,12,446228380.9166667,15954814190676.148,19.16175,22.061666666666667,3440.2
2019,January,11,446228380.9166667,15954814190676.148,19.16175,22.255,5231.8
2019,January,10,446228380.9166667,15954814190676.148,19.16175,21.68,7701.1
2019,January,9,446228380.9166667,15954814190676.148,19.16175,21.72,6832.6
2019,January,8,446228380.9166667,15954814190676.148,19.16175,22.09,5277.2
2019,January,7,446228380.9166667,15954814190676.148,19.16175,21.53,5763.9
2019,January,6,446228380.9166667,15954814190676.148,19.16175,21.996666666666666,4837.0
2019,January,5,446228380.9166667,15954814190676.148,19.16175,22.463333333333335,4889.3
2019,January,4,446228380.9166667,15954814190676.148,19.16175,22.93,6540.3
2019,January,3,446228380.9166667,15954814190676.148,19.16175,22.25,6481.0
2019,January,2,446228380.9166667,15954814190676.148,19.16175,22.475,4991.5
2019,January,1,446228380.9166667,15954814190676.148,19.16175,22.2275,2910.3
2018,December,31,446208557.0,15978719985091.496,19.096,21.98,2771.1
2018,December,30,446208557.0,15978719985091.496,19.096,22.256666666666668,2505.3
2018,December,29,446208557.0,15978719985091.496,19.096,22.53333333333333,3104.7
2018,December,28,446208557.0,15978719985091.496,19.096,22.81,4495.8
2018,December,27,446208557.0,15978719985091.496,19.096,23.32,4718.2
2018,December,26,446208557.0,15978719985091.496,19.096,24.245,3873.2
2018,December,25,446208557.0,15978719985091.496,19.096,24.247500000000002,3256.3
2018,December,24,446208557.0,15978719985091.496,19.096,24.25,3150.4
2018,December,23,446208557.0,15978719985091.496,19.096,24.466666666666665,2913.7
2018,December,22,446208557.0,15978719985091.496,19.096,24.683333333333334,2978.0
2018,December,21,446208557.0,15978719985091.496,19.096,24.9,4151.4
2018,December,20,446208557.0,15978719985091.496,19.096,24.605,5594.4
2018,December,19,446208557.0,15978719985091.496,19.096,24.21,6013.3
2018,December,18,446208557.0,15978719985091.496,19.096,23.73,6518.1
2018,December,17,446208557.0,15978719985091.496,19.096,24.68,6659.4
2018,December,16,446208557.0,15978719985091.496,19.096,24.668333333333333,6001.4
2018,December,15,446208557.0,15978719985091.496,19.096,24.656666666666666,6219.0
2018,December,14,446208557.0,15978719985091.496,19.096,24.645,7525.2
2018,December,13,446208557.0,15978719985091.496,19.096,24.225,7049.9
2018,December,12,446208557.0,15978719985091.496,19.096,23.92,6585.1
2018,December,11,446208557.0,15978719985091.496,19.096,23.62,5592.6
2018,December,10,446208557.0,15978719985091.496,19.096,23.25,4764.4
2018,December,9,446208557.0,15978719985091.496,19.096,23.213333333333335,2433.3
2018,December,8,446208557.0,15978719985091.496,19.096,23.176666666666666,2472.1
2018,December,7,446208557.0,15978719985091.496,19.096,23.14,3231.9
2018,December,6,446208557.0,15978719985091.496,19.096,23.165,3652.7
2018,December,5,446208557.0,15978719985091.496,19.096,23.82,4559.1
2018,December,4,446208557.0,15978719985091.496,19.096,24.415,4105.8
2018,December,3,446208557.0,15978719985091.496,19.096,25.09,3174.9
2018,December,2,446208557.0,15978719985091.496,19.096,24.956666666666667,2716.5
2018,December,1,446208557.0,15978719985091.496,19.096,24.823333333333334,3625.4
2018,November,30,446152379.75,15877682741949.88,19.039,24.69,4175.9
2018,November,29,446152379.75,15877682741949.88,19.039,24.64,4165.4
2018,November,28,446152379.75,15877682741949.88,19.039,24.3,4559.3
2018,November,27,446152379.75,15877682741949.88,19.039,25.16,5239.6
2018,November,26,446152379.75,15877682741949.88,19.039,24.55,4851.6
2018,November,25,446152379.75,15877682741949.88,19.039,24.64,3410.1
2018,November,24,446152379.75,15877682741949.88,19.039,24.73,3780.9
2018,November,23,446152379.75,15877682741949.88,19.039,24.82,5297.4
2018,November,22,446152379.75,15877682741949.88,19.039,24.66,5977.5
2018,November,21,446152379.75,15877682741949.88,19.039,24.5,5846.1
2018,November,20,446152379.75,15877682741949.88,19.039,24.35,5691.9
2018,November,19,446152379.75,15877682741949.88,19.039,24.15,4804.0
2018,November,18,446152379.75,15877682741949.88,19.039,24.75,3005.9
2018,November,17,446152379.75,15877682741949.88,19.039,25.349999999999998,2880.5
2018,November,16,446152379.75,15877682741949.88,19.039,25.95,3062.1
2018,November,15,446152379.75,15877682741949.88,19.039,26.675,2204.1
2018,November,14,446152379.75,15877682741949.88,19.039,26.28,1694.0
2018,November,13,446152379.75,15877682741949.88,19.039,26.52,1425.7
2018,November,12,446152379.75,15877682741949.88,19.039,25.95,1383.6
2018,November,11,446152379.75,15877682741949.88,19.039,25.406666666666666,639.9
2018,November,10,446152379.75,15877682741949.88,19.039,24.863333333333333,776.7
2018,November,9,446152379.75,15877682741949.88,19.039,24.32,969.1
2018,November,8,446152379.75,15877682741949.88,19.039,24.43,2035.8
2018,November,7,446152379.75,15877682741949.88,19.039,24.42,1089.5
2018,November,6,446152379.75,15877682741949.88,19.039,23.895,997.7
2018,November,5,446152379.75,15877682741949.88,19.039,23.81,811.0
2018,November,4,446152379.75,15877682741949.88,19.039,23.97,748.5
2018,November,3,446152379.75,15877682741949.88,19.039,24.13,826.9
2018,November,2,446152379.75,15877682741949.88,19.039,24.29,906.7
2018,November,1,446152379.75,15877682741949.88,19.039,23.65,1093.0
2018,October,31,446096202.5,15776645498808.264,18.982,24.335,1918.3
2018,October,30,446096202.5,15776645498808.264,18.982,23.88,2036.1
2018,October,29,446096202.5,15776645498808.264,18.982,24.58,2156.4
2018,October,28,446096202.5,15776645498808.264,18.982,24.48,977.7
2018,October,27,446096202.5,15776645498808.264,18.982,24.38,537.2
2018,October,26,446096202.5,15776645498808.264,18.982,24.28,645.3
2018,October,25,446096202.5,15776645498808.264,18.982,24.86,676.4
2018,October,24,446096202.5,15776645498808.264,18.982,25.26,703.2
2018,October,23,446096202.5,15776645498808.264,18.982,25.66,385.1
2018,October,22,446096202.5,15776645498808.264,18.982,26.11,437.0
2018,October,21,446096202.5,15776645498808.264,18.982,26.36,195.2
2018,October,20,446096202.5,15776645498808.264,18.982,26.61,193.8
2018,October,19,446096202.5,15776645498808.264,18.982,26.86,332.7
2018,October,18,446096202.5,15776645498808.264,18.982,26.025,523.9
2018,October,17,446096202.5,15776645498808.264,18.982,25.94,213.1
2018,October,16,446096202.5,15776645498808.264,18.982,26.33,199.9
2018,October,15,446096202.5,15776645498808.264,18.982,26.625,201.2
2018,October,14,446096202.5,15776645498808.264,18.982,26.626666666666665,138.1
2018,October,13,446096202.5,15776645498808.264,18.982,26.628333333333334,126.4
2018,October,12,446096202.5,15776645498808.264,18.982,26.63,179.8
2018,October,11,446096202.5,15776645498808.264,18.982,25.76,192.7
2018,October,10,446096202.5,15776645498808.264,18.982,26.22,210.1
2018,October,9,446096202.5,15776645498808.264,18.982,26.835,324.4
2018,October,8,446096202.5,15776645498808.264,18.982,27.22,328.8
2018,October,7,446096202.5,15776645498808.264,18.982,27.446666666666665,133.8
2018,October,6,446096202.5,15776645498808.264,18.982,27.673333333333332,190.5
2018,October,5,446096202.5,15776645498808.264,18.982,27.9,394.5
2018,October,4,446096202.5,15776645498808.264,18.982,27.47,310.6
2018,October,3,446096202.5,15776645498808.264,18.982,27.115,277.7
2018,October,2,446096202.5,15776645498808.264,18.982,27.255,338.9
2018,October,1,446096202.5,15776645498808.264,18.982,27.45,382.7
2018,September,30,446040025.25,15675608255666.648,18.925,27.41,227.8
2018,September,29,446040025.25,15675608255666.648,18.925,27.369999999999997,270.9
2018,September,28,446040025.25,15675608255666.648,18.925,27.33,468.6
2018,September,27,446040025.25,15675608255666.648,18.925,27.57,384.3
2018,September,26,446040025.25,15675608255666.648,18.925,28.26,524.0
2018,September,25,446040025.25,15675608255666.648,18.925,29.23,613.6
2018,September,24,446040025.25,15675608255666.648,18.925,29.245,775.2
2018,September,23,446040025.25,15675608255666.648,18.925,29.073333333333334,375.8
2018,September,22,446040025.25,15675608255666.648,18.925,28.901666666666667,369.5
2018,September,21,446040025.25,15675608255666.648,18.925,28.73,360.8
2018,September,20,446040025.25,15675608255666.648,18.925,28.59,332.5
2018,September,19,446040025.25,15675608255666.648,18.925,28.32,271.9
2018,September,18,446040025.25,15675608255666.648,18.925,27.41,222.6
2018,September,17,446040025.25,15675608255666.648,18.925,28.07,301.9
2018,September,16,446040025.25,15675608255666.648,18.925,27.69,153.1
2018,September,15,446040025.25,15675608255666.648,18.925,27.31,206.7
2018,September,14,446040025.25,15675608255666.648,18.925,26.93,356.4
2018,September,13,446040025.25,15675608255666.648,18.925,26.81,545.7
2018,September,12,446040025.25,15675608255666.648,18.925,27.495,594.3
2018,September,11,446040025.25,15675608255666.648,18.925,28.78,357.3
2018,September,10,446040025.25,15675608255666.648,18.925,29.125,379.9
2018,September,9,446040025.25,15675608255666.648,18.925,28.746666666666666,163.9
2018,September,8,446040025.25,15675608255666.648,18.925,28.368333333333332,318.9
2018,September,7,446040025.25,15675608255666.648,18.925,27.99,418.9
2018,September,6,446040025.25,15675608255666.648,18.925,27.455,585.5
2018,September,5,446040025.25,15675608255666.648,18.925,27.02,518.6
2018,September,4,446040025.25,15675608255666.648,18.925,26.71,511.5
2018,September,3,446040025.25,15675608255666.648,18.925,26.4925,671.7
2018,September,2,446040025.25,15675608255666.648,18.925,26.275,103.3
2018,September,1,446040025.25,15675608255666.648,18.925,26.0575,158.0
2018,August,31,445983848.0,15574571012525.033,18.868,25.84,459.5
2018,August,30,445983848.0,15574571012525.033,18.868,26.13,592.5
2018,August,29,445983848.0,15574571012525.033,18.868,25.87,603.6
2018,August,28,445983848.0,15574571012525.033,18.868,25.36,602.3
2018,August,27,445983848.0,15574571012525.033,18.868,25.41,304.6
2018,August,26,445983848.0,15574571012525.033,18.868,25.266666666666666,182.1
2018,August,25,445983848.0,15574571012525.033,18.868,25.123333333333335,245.9
2018,August,24,445983848.0,15574571012525.033,18.868,24.98,357.6
2018,August,23,445983848.0,15574571012525.033,18.868,24.76,400.0
2018,August,22,445983848.0,15574571012525.033,18.868,24.45,333.3
2018,August,21,445983848.0,15574571012525.033,18.868,24.405,456.9
2018,August,20,445983848.0,15574571012525.033,18.868,24.18,508.8
2018,August,19,445983848.0,15574571012525.033,18.868,24.171666666666667,125.7
2018,August,18,445983848.0,15574571012525.033,18.868,24.163333333333334,129.9
2018,August,17,445983848.0,15574571012525.033,18.868,24.155,194.6
2018,August,16,445983848.0,15574571012525.033,18.868,23.84,127.1
2018,August,15,445983848.0,15574571012525.033,18.868,23.52,98.5
2018,August,14,445983848.0,15574571012525.033,18.868,23.73,188.4
2018,August,13,445983848.0,15574571012525.033,18.868,23.5,260.0
2018,August,12,445983848.0,15574571012525.033,18.868,23.293333333333333,135.6
2018,August,11,445983848.0,15574571012525.033,18.868,23.086666666666666,113.9
2018,August,10,445983848.0,15574571012525.033,18.868,22.88,224.0
2018,August,9,445983848.0,15574571012525.033,18.868,22.71,223.6
2018,August,8,445983848.0,15574571012525.033,18.868,22.6,245.7
2018,August,7,445983848.0,15574571012525.033,18.868,22.61,240.8
2018,August,6,445983848.0,15574571012525.033,18.868,22.5,238.1
2018,August,5,445983848.0,15574571012525.033,18.868,22.42,202.6
2018,August,4,445983848.0,15574571012525.033,18.868,22.34,235.8
2018,August,3,445983848.0,15574571012525.033,18.868,22.26,501.5
2018,August,2,445983848.0,15574571012525.033,18.868,21.93,391.3
2018,August,1,445983848.0,15574571012525.033,18.868,21.93,308.5
2018,July,31,445927670.75,15473533769383.416,18.811,22.11,337.8
2018,July,30,445927670.75,15473533769383.416,18.811,22.06,365.6
2018,July,29,445927670.75,15473533769383.416,18.811,22.003333333333334,236.0
2018,July,28,445927670.75,15473533769383.416,18.811,21.946666666666665,319.4
2018,July,27,445927670.75,15473533769383.416,18.811,21.89,409.7
2018,July,26,445927670.75,15473533769383.416,18.811,22.115,424.9
2018,July,25,445927670.75,15473533769383.416,18.811,22.17,428.1
2018,July,24,445927670.75,15473533769383.416,18.811,22.095,534.4
2018,July,23,445927670.75,15473533769383.416,18.811,22.03,340.1
2018,July,22,445927670.75,15473533769383.416,18.811,21.978333333333335,178.1
2018,July,21,445927670.75,15473533769383.416,18.811,21.926666666666666,150.2
2018,July,20,445927670.75,15473533769383.416,18.811,21.875,369.7
2018,July,19,445927670.75,15473533769383.416,18.811,22.16,642.6
2018,July,18,445927670.75,15473533769383.416,18.811,22.14,564.6
2018,July,17,445927670.75,15473533769383.416,18.811,21.85,413.9
2018,July,16,445927670.75,15473533769383.416,18.811,22.02,302.0
2018,July,15,445927670.75,15473533769383.416,18.811,22.10333333333333,109.0
2018,July,14,445927670.75,15473533769383.416,18.811,22.186666666666667,113.3
2018,July,13,445927670.75,15473533769383.416,18.811,22.27,337.7
2018,July,12,445927670.75,15473533769383.416,18.811,21.97,365.1
2018,July,11,445927670.75,15473533769383.416,18.811,22.58,205.6
2018,July,10,445927670.75,15473533769383.416,18.811,22.73,205.9
2018,July,9,445927670.75,15473533769383.416,18.811,22.73,188.9
2018,July,8,445927670.75,15473533769383.416,18.811,22.606666666666666,200.4
2018,July,7,445927670.75,15473533769383.416,18.811,22.483333333333334,186.0
2018,July,6,445927670.75,15473533769383.416,18.811,22.36,235.0
2018,July,5,445927670.75,15473533769383.416,18.811,22.46,304.3
2018,July,4,445927670.75,15473533769383.416,18.811,22.36,314.6
2018,July,3,445927670.75,15473533769383.416,18.811,22.26,269.3
2018,July,2,445927670.75,15473533769383.416,18.811,22.24,350.8
2018,July,1,445927670.75,15473533769383.416,18.811,22.118333333333332,240.1
2018,June,30,445871493.5,15372496526241.8,18.753999999999998,21.996666666666666,216.3
2018,June,29,445871493.5,15372496526241.8,18.753999999999998,21.875,423.3
2018,June,28,445871493.5,15372496526241.8,18.753999999999998,21.96,503.4
2018,June,27,445871493.5,15372496526241.8,18.753999999999998,22.035,346.2
2018,June,26,445871493.5,15372496526241.8,18.753999999999998,21.495,223.7
2018,June,25,445871493.5,15372496526241.8,18.753999999999998,21.55,244.4
2018,June,24,445871493.5,15372496526241.8,18.753999999999998,21.586666666666666,142.5
2018,June,23,445871493.5,15372496526241.8,18.753999999999998,21.623333333333335,141.8
2018,June,22,445871493.5,15372496526241.8,18.753999999999998,21.66,143.2
2018,June,21,445871493.5,15372496526241.8,18.753999999999998,21.55,244.3
2018,June,20,445871493.5,15372496526241.8,18.753999999999998,21.5,250.6
2018,June,19,445871493.5,15372496526241.8,18.753999999999998,21.7,311.6
2018,June,18,445871493.5,15372496526241.8,18.753999999999998,22.14,203.1
2018,June,17,445871493.5,15372496526241.8,18.753999999999998,22.01,92.2
2018,June,16,445871493.5,15372496526241.8,18.753999999999998,21.88,84.8
2018,June,15,445871493.5,15372496526241.8,18.753999999999998,21.75,236.2
2018,June,14,445871493.5,15372496526241.8,18.753999999999998,22.36,223.1
2018,June,13,445871493.5,15372496526241.8,18.753999999999998,22.38,243.1
2018,June,12,445871493.5,15372496526241.8,18.753999999999998,21.79,466.6
2018,June,11,445871493.5,15372496526241.8,18.753999999999998,21.35,176.5
2018,June,10,445871493.5,15372496526241.8,18.753999999999998,21.413333333333334,88.5
2018,June,9,445871493.5,15372496526241.8,18.753999999999998,21.476666666666667,117.4
2018,June,8,445871493.5,15372496526241.8,18.753999999999998,21.54,354.6
2018,June,7,445871493.5,15372496526241.8,18.753999999999998,21.66,283.8
2018,June,6,445871493.5,15372496526241.8,18.753999999999998,21.32,273.6
2018,June,5,445871493.5,15372496526241.8,18.753999999999998,21.43,403.4
2018,June,4,445871493.5,15372496526241.8,18.753999999999998,21.91,279.4
2018,June,3,445871493.5,15372496526241.8,18.753999999999998,21.863333333333333,126.6
2018,June,2,445871493.5,15372496526241.8,18.753999999999998,21.816666666666666,175.2
2018,June,1,445871493.5,15372496526241.8,18.753999999999998,21.77,719.9
2018,May,31,445815316.25,15271459283100.186,18.697,22.58,579.0
2018,May,30,445815316.25,15271459283100.186,18.697,22.98,548.9
2018,May,29,445815316.25,15271459283100.186,18.697,22.66,289.4
2018,May,28,445815316.25,15271459283100.186,18.697,22.445,316.1
2018,May,27,445815316.25,15271459283100.186,18.697,22.23,94.8
2018,May,26,445815316.25,15271459283100.186,18.697,22.015,86.9
2018,May,25,445815316.25,15271459283100.186,18.697,21.8,365.8
2018,May,24,445815316.25,15271459283100.186,18.697,22.7,745.0
2018,May,23,445815316.25,15271459283100.186,18.697,22.71,192.1
2018,May,22,445815316.25,15271459283100.186,18.697,22.905,178.4
2018,May,21,445815316.25,15271459283100.186,18.697,22.375,163.3
2018,May,20,445815316.25,15271459283100.186,18.697,22.268333333333334,119.6
2018,May,19,445815316.25,15271459283100.186,18.697,22.161666666666665,236.9
2018,May,18,445815316.25,15271459283100.186,18.697,22.055,417.3
2018,May,17,445815316.25,15271459283100.186,18.697,22.3,403.7
2018,May,16,445815316.25,15271459283100.186,18.697,21.67,344.7
2018,May,15,445815316.25,15271459283100.186,18.697,21.54,383.2
2018,May,14,445815316.25,15271459283100.186,18.697,21.625,407.0
2018,May,13,445815316.25,15271459283100.186,18.697,21.506666666666668,165.0
2018,May,12,445815316.25,15271459283100.186,18.697,21.388333333333332,205.8
2018,May,11,445815316.25,15271459283100.186,18.697,21.27,229.0
2018,May,10,445815316.25,15271459283100.186,18.697,21.005,159.2
2018,May,9,445815316.25,15271459283100.186,18.697,20.84,292.6
2018,May,8,445815316.25,15271459283100.186,18.697,20.6,287.6
2018,May,7,445815316.25,15271459283100.186,18.697,20.42,225.1
2018,May,6,445815316.25,15271459283100.186,18.697,20.42,286.2
2018,May,5,445815316.25,15271459283100.186,18.697,20.42,328.6
2018,May,4,445815316.25,15271459283100.186,18.697,20.42,564.8
2018,May,3,445815316.25,15271459283100.186,18.697,19.95,734.0
2018,May,2,445815316.25,15271459283100.186,18.697,19.86,748.6
2018,May,1,445815316.25,15271459283100.186,18.697,20.095,349.0
2018,April,30,445759139.0,15170422039958.568,18.64,20.56,720.1
2018,April,29,445759139.0,15170422039958.568,18.64,20.46333333333333,205.2
2018,April,28,445759139.0,15170422039958.568,18.64,20.366666666666667,213.2
2018,April,27,445759139.0,15170422039958.568,18.64,20.27,363.9
2018,April,26,445759139.0,15170422039958.568,18.64,20.15,153.4
2018,April,25,445759139.0,15170422039958.568,18.64,19.88,170.5
2018,April,24,445759139.0,15170422039958.568,18.64,19.68,178.0
2018,April,23,445759139.0,15170422039958.568,18.64,19.89,131.9
2018,April,22,445759139.0,15170422039958.568,18.64,19.86,143.6
2018,April,21,445759139.0,15170422039958.568,18.64,19.830000000000002,168.4
2018,April,20,445759139.0,15170422039958.568,18.64,19.8,187.6
2018,April,19,445759139.0,15170422039958.568,18.64,19.86,188.6
2018,April,18,445759139.0,15170422039958.568,18.64,19.31,163.2
2018,April,17,445759139.0,15170422039958.568,18.64,19.015,231.4
2018,April,16,445759139.0,15170422039958.568,18.64,19.35,316.8
2018,April,15,445759139.0,15170422039958.568,18.64,19.423333333333336,139.5
2018,April,14,445759139.0,15170422039958.568,18.64,19.496666666666666,214.9
2018,April,13,445759139.0,15170422039958.568,18.64,19.57,556.9
2018,April,12,445759139.0,15170422039958.568,18.64,19.21,983.1
2018,April,11,445759139.0,15170422039958.568,18.64,19.255,642.7
2018,April,10,445759139.0,15170422039958.568,18.64,18.84,631.5
2018,April,9,445759139.0,15170422039958.568,18.64,18.645,501.8
2018,April,8,445759139.0,15170422039958.568,18.64,18.49,260.7
2018,April,7,445759139.0,15170422039958.568,18.64,18.335,380.0
2018,April,6,445759139.0,15170422039958.568,18.64,18.18,644.5
2018,April,5,445759139.0,15170422039958.568,18.64,18.13,1078.9
2018,April,4,445759139.0,15170422039958.568,18.64,18.185,504.0
2018,April,3,445759139.0,15170422039958.568,18.64,18.04,662.2
2018,April,2,445759139.0,15170422039958.568,18.64,18.23,974.9
2018,April,1,445759139.0,15170422039958.568,18.64,18.22875,1307.4
2018,March,31,445702961.75,15069384796816.953,18.583,18.2275,1570.3
2018,March,30,445702961.75,15069384796816.953,18.583,18.22625,1871.8
2018,March,29,445702961.75,15069384796816.953,18.583,18.225,2438.5
2018,March,28,445702961.75,15069384796816.953,18.583,18.37,2875.7
2018,March,27,445702961.75,15069384796816.953,18.583,18.5,3236.0
2018,March,26,445702961.75,15069384796816.953,18.583,17.99,2983.9
2018,March,25,445702961.75,15069384796816.953,18.583,18.14333333333333,1923.9
2018,March,24,445702961.75,15069384796816.953,18.583,18.296666666666667,2553.4
2018,March,23,445702961.75,15069384796816.953,18.583,18.45,4156.3
2018,March,22,445702961.75,15069384796816.953,18.583,19.01,5075.8
2018,March,21,445702961.75,15069384796816.953,18.583,19.39,5721.2
2018,March,20,445702961.75,15069384796816.953,18.583,19.18,6016.9
2018,March,19,445702961.75,15069384796816.953,18.583,18.7,6474.1
2018,March,18,445702961.75,15069384796816.953,18.583,18.686666666666667,5204.4
2018,March,17,445702961.75,15069384796816.953,18.583,18.673333333333332,4163.0
2018,March,16,445702961.75,15069384796816.953,18.583,18.66,3823.8
2018,March,15,445702961.75,15069384796816.953,18.583,18.8,3782.0
2018,March,14,445702961.75,15069384796816.953,18.583,18.61,3836.5
2018,March,13,445702961.75,15069384796816.953,18.583,19.46,3719.9
2018,March,12,445702961.75,15069384796816.953,18.583,19.71,3096.0
2018,March,11,445702961.75,15069384796816.953,18.583,19.453333333333333,2042.2
2018,March,10,445702961.75,15069384796816.953,18.583,19.19666666666667,2596.2
2018,March,9,445702961.75,15069384796816.953,18.583,18.94,4176.5
2018,March,8,445702961.75,15069384796816.953,18.583,18.315,5049.5
2018,March,7,445702961.75,15069384796816.953,18.583,17.83,5624.3
